"RegionID","RegionName","SizeRank","1979-03","1979-06","1979-09","1979-12","1980-03","1980-06","1980-09","1980-12","1981-03","1981-06","1981-09","1981-12","1982-03","1982-06","1982-09","1982-12","1983-03","1983-06","1983-09","1983-12","1984-03","1984-06","1984-09","1984-12","1985-03","1985-06","1985-09","1985-12","1986-03","1986-06","1986-09","1986-12","1987-03","1987-06","1987-09","1987-12","1988-03","1988-06","1988-09","1988-12","1989-03","1989-06","1989-09","1989-12","1990-03","1990-06","1990-09","1990-12","1991-03","1991-06","1991-09","1991-12","1992-03","1992-06","1992-09","1992-12","1993-03","1993-06","1993-09","1993-12","1994-03","1994-06","1994-09","1994-12","1995-03","1995-06","1995-09","1995-12","1996-03","1996-06","1996-09","1996-12","1997-03","1997-06","1997-09","1997-12","1998-03","1998-06","1998-09","1998-12","1999-03","1999-06","1999-09","1999-12","2000-03","2000-06","2000-09","2000-12","2001-03","2001-06","2001-09","2001-12","2002-03","2002-06","2002-09","2002-12","2003-03","2003-06","2003-09","2003-12","2004-03","2004-06","2004-09","2004-12","2005-03","2005-06","2005-09","2005-12","2006-03","2006-06","2006-09","2006-12","2007-03","2007-06","2007-09","2007-12","2008-03","2008-06","2008-09","2008-12","2009-03","2009-06","2009-09","2009-12","2010-03","2010-06","2010-09","2010-12","2011-03","2011-06","2011-09","2011-12","2012-03","2012-06","2012-09","2012-12","2013-03","2013-06","2013-09","2013-12","2014-03","2014-06","2014-09","2014-12","2015-03","2015-06","2015-09","2015-12","2016-03","2016-06","2016-09","2016-12","2017-03","2017-06","2017-09","2017-12","2018-03","2018-06","2018-09","2018-12"
395059,"San Jose, CA",34,82425.3230978525,86270.2361286561,92157.7592070741,97228.2382664464,103235.914877077,107225.012146536,111646.66213196,114674.531143718,116981.4789622,121403.128947624,123517.831114566,125824.778933048,120826.391993004,120513.992809251,122027.92731513,121787.620250704,123157.370517928,124334.875133612,125055.796326888,126545.700126324,128996.832183461,130678.981634438,132961.898746477,136133.95199689,137912.224273637,141300.553882033,144184.238655136,146467.155767175,148653.950053445,150600.437275289,154301.166067438,157425.157904966,160236.750558741,163817.325818677,168815.712758721,173333.485569915,180086.114080264,189482.120299291,202819.162374891,218078.660965893,233314.128850452,251913.895636964,269624.526285103,274502.759692936,272339.996113109,268158.65319211,265226.907006122,257753.357302497,255085.948887377,254028.597803906,255566.563016228,255182.071713147,253259.615197746,251505.373627441,251913.895636964,250640.268195511,247372.092119328,245858.157613449,245017.08288796,243671.363327179,242133.398114858,240715.586434749,240283.033718783,240283.033718783,240307.064425226,243070.595666116,244993.052181518,246146.526090759,247300,250600,254600,260200,267900,279100,292600,305300,315900,325200,332900,338700,345600,356400,376200,406700,443400,476900,500300,512400,514700,507700,496900,487500,489000,500900,512000,516900,517100,514900,520000,535500,557300,584300,612500,644600,677100,704600,723400,733200,734900,734200,735000,738900,743800,740400,731500,713900,693000,664600,641200,623400,603100,574500,570900,577900,582400,591100,586300,573700,559700,556900,551000,549200,558400,582500,613700,641100,666100,704500,723400,739100,759800,769600,787600,812800,846400,882400,907400,919700,934200,942300,950200,976500,1004700,1020100,1067700,1140400,1213800,1267000,1273500,1253500
394355,"Austin, TX",35,75018.231582854,75244.9155687512,79424.4015587308,84468.1202449434,83618.0552978289,91112.794581555,86026.5726479866,87514.186305437,90588.5878641677,95178.938578586,97771.6366672852,96779.894228985,100250.992763036,101568.593431063,101469.419187233,106697.318611987,107575.719057339,110664.288365188,112491.928001485,116373.891259974,118286.537390982,123896.966041937,128841.51048432,131108.350343292,133701.048431991,138574.754128781,137965.540916682,138574.754128781,138773.102616441,141323.297457784,139382.31582854,136931.295231026,133403.525700501,130810.827611802,121700.964928558,116232.213768788,112591.102245315,130187.446650585,107462.37706439,105025.524215996,104147.123770644,103892.10428651,105082.19521247,103651.252551494,103226.220077937,103877.936537391,102489.497123771,103495.407311189,106314.789385786,109219.177955094,110550.94637224,111046.81759139,113965.373909816,116473.065503804,119859.157543143,121488.44869178,124562.85025051,127198.051586565,131873.408795695,134593.616626461,137356.327704583,141450.807199852,142258.36889961,141975.013917239,141677.491185749,145035.247726851,147812.126554092,148917.21098534,150192.308406012,150773.186119874,150759.018370755,152473.316014103,151991.612544071,152359.974021154,152700,153100,154500,155300,155100,154400,153000,153700,157000,160700,163000,163800,165600,168000,169800,171600,173300,174100,174000,173900,174100,173900,173600,173600,170300,168000,170100,172000,172800,173400,174500,175700,177000,178300,179600,182600,187000,191400,194200,195600,197300,199300,198800,197300,195900,194400,193100,191600,191200,191300,191700,192100,190900,190000,188900,187600,186500,186400,187600,188900,190500,192100,194100,196800,200900,204000,207200,212200,220700,227300,233100,239500,243300,247400,252600,261100,267500,271800,276800,281000,282300,286600,293800,297400,301000,306600
395194,"Virginia Beach, VA",36,44653.7838353031,44571.0064811285,45739.0869233702,49942.3370186809,51432.3293938239,51837.0186808997,51956.5859702631,51202.3922988944,52352.0777735418,51496.7117804041,54421.511627907,56665.6976744186,,54623.8562714449,54688.2386580252,58054.5177277926,60933.3301563096,60409.0735798704,59829.6321006481,62018.6332443767,65173.370186809,66644.9675943576,68346.5020968357,68079.7750667175,69303.0404117423,71041.3648494091,72089.8780022875,71924.3232939382,73386.7232176897,74987.0853983988,76026.40106748,76964.5444147922,77948.6751810904,79493.8524590164,80707.920320244,80799.8951582158,82565.8120472741,83200.4384292794,83283.2157834541,83871.8547464735,84386.9138391155,85646.969119329,85922.8936332444,86244.8055661456,86281.5955013343,86162.028211971,86520.730080061,86336.7804041174,86953.0118185284,87265.7262676325,86897.8269157453,88259.0545177278,89353.5550895921,88194.6721311475,89749.0468928708,90328.488372093,89693.8619900877,90788.362561952,91137.8669462448,91800.0857796416,92287.5524208921,92250.7624857034,91993.2329393824,92076.010293557,91974.837971788,93363.658025162,95055.9950438429,95193.9573008006,96500,95900,96400,98000,98800,98300,97700,98000,100600,107000,109400,106900,106500,107300,108400,109800,110900,110900,111500,113600,115600,116900,118800,121800,124500,126300,128400,131600,135100,138600,143200,149000,155600,164600,175200,184800,194000,204600,214900,223400,229600,233900,236900,238500,240500,241800,241300,239700,237300,233500,230400,227900,225700,222600,221500,221100,220700,219100,214600,210900,206900,203100,199500,197900,196700,197200,197600,197500,197900,198800,199600,200600,201200,201400,203200,203300,204500,205700,205700,206100,207000,209100,212100,214900,217800,219800,221400,222000,223400,225500,227800,229300
394902,"Nashville, TN",37,,,42782.4200278164,43574.6870653686,44063.5326842837,43085.8414464534,45841.9193324061,43861.2517385257,43835.966620306,46499.3324061196,50376.3838664812,49474.5479833102,49634.6870653686,48665.4242002782,50494.3810848401,49086.842837274,50612.3783031989,51337.2183588317,51438.3588317107,52744.7566063978,53452.7399165508,54952.9902642559,55728.4005563282,56992.6564673157,58147.3435326843,58821.6133518776,59318.8873435327,60734.8539638387,62226.6759388039,63153.7969401947,64460.1947148818,65994.1585535466,67671.40472879,68986.230876217,68716.5229485396,69921.7802503477,70014.4923504868,70789.9026425591,70722.4756606398,70284.2002781641,70140.9179415855,70528.6230876217,70486.4812239221,70503.337969402,70646.6203059805,70233.6300417246,69963.9221140473,70309.4853963839,70469.6244784423,70604.4784422809,70629.7635605007,71211.3212795549,71936.1613351878,71919.3045897079,73225.702364395,73141.4186369958,73250.9874826147,74540.528511822,75577.2183588317,76807.7607788595,78055.1599443672,80457.2461752434,81940.6397774687,82724.478442281,84283.7273991655,86163.2545201669,87587.6495132128,89248.0389429764,90900,92600,94200,96300,98100,98800,99800,101000,101900,104000,107000,108600,109100,110500,112300,113600,114500,115500,116700,118100,119700,120400,120900,121400,121900,122700,123600,124800,125800,126700,127600,129000,130000,131700,133900,136100,139100,142100,144800,147500,150500,153100,156100,158500,160200,161600,162000,161300,160900,160400,158400,157000,156100,154200,152500,151900,151700,149900,148200,146300,144600,143200,142200,142000,142100,143300,144400,145700,146700,149800,152800,154900,157400,160400,163400,166400,170100,174200,179000,184300,189400,195100,201700,208300,215800,222100,227600,232600,240400,245200,248200,253000
395005,"Providence, RI",38,41749.109269315,43908.9358864437,44169.01971992,46362.7703153282,48319.0530627798,49382.0043822044,48986.2246356102,47414.4136419929,45616.442793179,49472.4683242831,47414.4136419929,47335.2576926741,46227.0744022102,49291.5404401257,47855.4253596266,51213.8992092979,50162.2558826331,52152.4626083643,55522.2444507955,57455.9112127274,57772.5350100029,59378.2699818996,61278.0127655521,62872.439744689,64840.0304849004,68266.3522911308,71443.8982566448,76012.3273316186,78432.2377822235,82944.1268933981,88338.03943984,95405.5349147375,101681.470896447,106928.379537011,113464.399352196,117026.417071544,119932.571210822,122691.721444222,123517.20491569,124568.848242355,125224.711822425,125450.871677622,128594.493664857,128786.729541774,127644.62227303,124942.01200343,124297.456416119,121764.466037916,121900.161951034,119638.563399066,117750.128608174,119344.555587311,118688.69200724,116935.953129466,117297.80889778,117885.824521292,116664.561303229,117207.344955702,117026.417071544,118044.136419929,117591.816709536,115115.366295132,113520.939315995,112344.908068972,113079.927598361,114606.506620939,116585.405353911,117625.740687816,118700,118400,118300,118500,118200,118000,118400,119700,121700,123400,124700,126400,128400,130500,132900,136300,140500,143600,146500,150600,156200,162600,169800,177100,184300,192400,202300,212500,222900,234400,245300,254900,263500,272600,281400,289100,295700,3e+05,301600,301400,300600,299200,295400,291800,289100,285100,280100,274300,265900,258000,251300,245700,240800,234700,232500,233200,234400,234700,231300,228200,224000,218100,215400,210700,209200,212500,212900,214400,214500,217600,220700,222100,225000,225600,226600,228100,230600,232500,234700,237400,240300,243800,250400,254900,260400,265600,269400,276100,280400,284300,288200,292600
394862,"Milwaukee, WI",39,60867.7005042337,62768.1095994672,61927.1239653696,61664.9985729236,60922.3099609932,64788.6594995719,66077.4426790981,63117.6101227286,63587.251450861,63630.9390162687,64035.0489962896,60245.1526971744,60802.1691561222,58705.1660165541,58443.0406241081,62888.2504043383,63478.0325373418,63674.6265816763,63543.5638854533,63314.2041670631,64668.5186947008,65018.0192179621,64362.7057368471,63958.5957568262,64712.2062601085,65673.3326990772,66208.5053753211,66470.6307677671,67464.5228807916,67737.5701645895,68381.9617543526,68709.6184949101,69310.3225192655,70577.2619160879,72171.8580534678,73100.2188183807,73329.578536771,75044.315479022,77043.0215964228,77185.0061839977,78266.2734278375,79937.3228046808,81630.2159642279,82209.0762058795,83104.6712967367,85059.6898487299,86326.6292455523,86621.520312054,87396.9745980401,89100.7896489392,90182.056892779,91143.1833317477,92235.3724669394,94048.4064313576,95348.1115022357,96527.6757682428,97401.4270763962,98755.7416040339,100000.837218152,101311.464180382,103954.561887546,107143.754162306,108083.036818571,107777.223860717,109218.91351917,111108.400723052,112702.996860432,113904.404909143,114800,115100,116900,118600,119400,119500,119800,120700,122200,123500,124600,126500,128900,130700,132400,135200,138800,142100,145000,147900,150400,152500,154500,157000,159900,162200,164700,167700,170800,174000,177200,179700,182900,186900,190300,192600,193900,196400,199800,202200,203700,205100,206100,206800,207200,206800,206100,205500,203600,200700,197800,195400,193200,189500,186800,186700,186700,185300,182100,177600,176100,174500,172900,170800,168600,168500,169200,170100,172100,174300,176300,177000,177500,178900,179500,180900,181900,183400,186500,190100,191600,195300,198600,202200,205500,210200,213400,215400,218700,221100,224900,228000
394714,"Jacksonville, FL",40,42604.9042145594,44428.122605364,43623.0651340996,43141.6091954023,44980.6130268199,43654.6360153257,48413.9463601533,48737.5478927203,50189.8084291188,50031.9540229885,50639.69348659,51058.0076628352,54033.5632183908,56874.9425287356,56511.877394636,57758.9272030651,55430.5747126437,58492.9501915709,59771.5708812261,62092.030651341,60197.7777777778,61831.5708812261,63717.9310344828,61910.4980842912,63567.969348659,65028.122605364,65185.9770114943,66196.245210728,66456.7049808429,67545.9003831418,68319.3869731801,68927.1264367816,69448.0459770115,70545.1340996169,69424.367816092,69890.0383141762,70584.5977011494,71831.6475095785,71729.0421455939,71421.2260536398,72013.1800766283,71989.5019157088,72439.3869731801,72115.785440613,71863.2183908046,72794.5593869732,72123.6781609195,72470.9578544061,72486.7432950192,73386.5134099617,73315.4789272031,73654.8659003831,74949.2720306513,74807.2030651341,75983.2183908046,76046.3601532567,76156.8582375479,77222.3754789272,77711.724137931,78429.9616858238,77577.5478927203,78122.1455938697,78477.3180076628,78666.7432950192,78927.2030651341,79653.3333333333,81547.5862068966,80829.3486590038,82400,81700,82100,83300,85200,87400,88700,89600,90400,91400,93200,95200,97000,98200,99300,100500,101200,102500,104700,107400,110300,113300,116500,119600,122200,124600,126900,129400,132100,135300,138700,142800,147600,153000,158800,165500,172600,180500,188600,196300,203900,210900,214500,213800,210800,206500,200900,195800,190400,183800,175800,169200,162300,154400,150900,149300,148200,146400,142900,136800,132400,130100,128400,125800,124700,124300,123800,124700,126600,130400,133200,138200,140900,142300,145200,147000,149000,151700,155400,158800,161900,167500,169900,174900,180900,183300,187200,191500,196800,201200,204800,208800
394849,"Memphis, TN",41,40447.5833254202,39974.3804007217,42963.8210996107,44143.0728325895,46216.1523122211,46832.0672300826,44631.2980723578,48244.1648466432,44819.0770107302,51166.0051277182,50091.9096002279,48732.3900864115,48950.2136549236,51293.6948058114,48687.3231412022,50204.5769632514,53389.3077580477,50662.7575728801,53862.5106827462,51488.9849017187,47598.2052986421,52938.6383059539,47823.540024689,54463.4032855379,55492.4318678188,56543.9939227044,58361.6940461495,58301.6047858703,60389.7065805717,60840.3760326655,61448.7797929921,62643.0538410407,63371.6361219258,64723.6444782072,65114.2246700218,64257.9527110436,66060.6305194189,66323.5210331402,65760.184218023,65925.4296837907,66503.7888139778,66811.7462729086,67562.8620263983,67998.5091634223,67412.6388757003,67277.4380400722,67187.3041496534,66729.1235400247,67390.1054030956,67577.884341468,67893.3529579337,69801.1869717976,70537.2804102175,68914.8703826797,70807.6820814737,70574.8361978919,70995.4610198462,71340.9742664514,72182.2239103599,72625.3822049188,72700.4937802678,72805.6499857563,73676.9442598044,74736.0174722249,75111.5753489697,76380.9609723673,77470.0788149274,79024.888424651,79100,79800,80500,81100,81500,81900,82900,83900,84300,84800,86000,87200,88700,90200,91400,92600,93900,94600,94900,95200,95900,96500,97300,98200,98800,99300,1e+05,100800,101200,102300,103500,104700,105700,106400,107800,109800,112300,114700,116200,117400,119000,120900,122800,124000,124500,124600,124100,122500,120800,119200,116700,114500,112500,109700,108700,108900,109100,109100,108400,106900,104700,103200,101200,100300,100100,100300,100800,100400,100200,100200,99400,100200,101000,102200,104700,106400,108800,109100,110400,110900,112100,115100,117500,120300,121700,123400,124500,125800,129100,132700,135900,138600
394935,"Oklahoma City, OK",42,44281.8456312512,46013.2100396301,46875.9577278732,49000.5472730704,51817.6825816192,48525.1556897528,51224.9103604454,50191.9607473108,51811.8135497264,54012.7005095301,56254.6706925835,57270.0132100396,59236.138894131,60216.2672202302,60996.848461974,62839.7244763163,62892.5457633516,65427.9675410455,65979.6565389696,65357.5391583318,63902.0192489149,64371.5418003397,62581.4870730326,63538.1392715607,61900.6793734667,61084.8839403661,60990.9794300811,59089.4130968107,60175.1839969806,60357.1239856577,58449.6886204944,57516.5125495376,56589.2055104737,54317.8901679562,51189.6961690885,50004.1517267409,47850.2170220796,48859.6905076429,47480.4680128326,48266.9182864691,48554.5008492168,49335.0820909606,50045.2349499906,49082.7137195697,49440.7246650311,50121.5323645971,49810.4736742782,49751.7833553501,50362.1626722023,51125.1368182676,51770.7303264767,52428.0618984714,53014.9650877524,52838.8941309681,53648.8205321759,53777.9392338177,53895.3198716739,54981.0907718437,56014.0403849783,56718.3242121155,56988.2996791847,58514.2479713153,58801.830534063,58690.3189280996,58690.3189280996,60057.8033591244,60967.5033025099,61102.4910360445,62200,66700,68700,68900,69000,66700,65200,65700,66800,67700,69100,69400,69300,70100,71700,72800,74400,75200,75700,76200,76600,75800,76100,76600,77800,79600,81600,83900,83500,84200,86200,87600,88800,90700,92300,93400,93000,93300,94700,96400,98900,101300,103200,104700,105500,106800,108100,109500,111800,112200,111200,111200,113700,114700,115400,116400,117900,117800,116500,116000,115200,114800,114600,114300,113500,114200,115000,115600,115400,116300,117200,117400,117400,118100,118900,119300,121400,123100,124600,126100,129000,131800,133800,135300,137500,138800,139100,139900,142100,142700,143400,145600
394807,"Louisville-Jefferson County, KY",43,42872.8831317268,45228.5360510525,45184.9128488427,45882.8840841985,47270.101914468,47243.9279931422,48360.6819697114,50472.0449566625,50463.3203162206,48386.8558910372,48456.6530145728,48980.1314410896,50864.6537765501,48988.8560815316,48264.71092485,49503.6098676064,49721.7258786551,49843.8708448424,51300.8857986475,50088.1607772169,51388.132203067,49966.0158110296,51423.0307648347,51754.5671016287,52452.5383369845,52923.6689208496,52705.5529098009,54249.8142680255,54476.6549195161,55750.4524240404,56195.4090865797,57416.8587484522,58071.2067815983,58673.2069720926,60269.8161729689,60330.8886560625,61718.106486332,62930.8315077626,63873.0926754929,64536.1653490809,65303.9337079722,66220.0209543766,67572.3402228784,67807.9055148109,68601.8477950281,69378.3407943614,69927.993142204,69805.8481760168,70809.1818268406,71908.486522526,71987.0082865035,73095.0376226307,73967.5016668254,74770.1685874845,75930.5457662635,76654.690922945,76951.3286979712,78155.3290789599,78957.995999619,79621.068673207,80973.3879417087,84053.186017716,85056.5196685399,86068.5779598057,87246.4044194685,88467.8540813411,89793.999428517,90579.2170682922,91600,91700,91000,90700,90000,88900,89100,89300,88400,88100,89900,91600,92300,93200,95200,97200,98200,98700,100100,102300,104300,105900,107700,108800,109000,109100,110800,112400,117900,123900,120600,118800,118800,119100,120500,121200,121700,122300,124000,125000,125000,124800,125800,126700,126500,125800,126200,126700,126700,126000,125700,125500,125400,124700,124300,124300,125500,129300,129000,128500,126100,123100,122500,121300,121300,121100,121300,122100,122900,123300,124000,124900,125200,125600,126700,127500,128500,129600,130200,132000,134300,136700,139500,141500,143800,146600,148800,150300,153100,155100,158100,160500
394669,"Hartford, CT",44,58580.8983360585,61333.2788304319,62459.8345676637,65903.5106280658,63035.914206021,65365.8362989324,66133.9424834087,67503.7318457247,65634.6734634991,68143.8203327883,73251.7264595556,68924.7282870059,,69052.7459844186,72534.8273540444,70806.5884389728,73443.7530056747,74327.0751178225,76580.1865922862,77501.9140136578,78922.9104549389,81252.8325478503,83813.1864961047,84670.9050687698,87308.0696354718,90930.9704722516,93004.8571703376,97690.304895643,100442.685390016,105537.789747042,111465.009137251,118966.846205636,126020.621333077,135071.472540156,145671.337885929,154210.118303357,156616.851014716,161929.585457343,162326.440319323,161558.334134847,159574.05982495,159535.654515726,159330.826199865,160482.98547658,157295.344811003,153006.751947677,151483.341348466,147297.16264307,147540.396268154,144800.817543522,142509.300759835,143687.063576032,143559.045878619,140934.683081658,141165.114937001,140307.396364336,138028.68135039,137708.637106858,137580.619409445,138015.879580648,136338.847744542,133138.405309224,129950.764643647,129272.27084736,128017.697412715,128990.631913052,132127.065499663,131294.950466481,133100,131300,129800,129400,129500,130100,131300,132200,133100,133900,135400,137400,139300,141800,144100,146300,149100,151900,154500,157700,161600,165500,169000,172800,176500,180300,184700,189900,194400,198600,203100,207300,212800,219900,227300,234300,241000,246600,251600,255300,257400,259100,260000,260000,260200,259100,257200,255000,252100,248200,244700,241800,239400,235900,232700,232000,232800,233600,230500,226000,221700,219400,218600,215300,211500,211100,210100,212700,214200,215200,217500,217900,219000,216500,215600,216200,214300,214000,214500,214300,216400,217400,218400,219700,221200,222600,224600,225700,226200,227900,229200,228800
395022,"Richmond, VA",45,48188.0305927342,50523.3843212237,51064.5028680688,51956.8738049713,54548.5468451243,53912.4952198853,55649.7705544933,55602.3040152964,56883.9005736138,54709.9330783939,57462.9923518164,57491.4722753346,59741.3862332696,61003.9961759082,56057.982791587,58991.4149139579,61041.9694072658,61829.913957935,62190.6596558317,62627.3518164436,64554.4933078394,64051.3479923518,65731.6634799235,64478.5468451243,66177.8489483748,66975.2868068834,67468.9388145315,67411.9789674952,69196.7208413002,70430.8508604206,71114.3690248566,72082.6864244742,73316.8164435947,74579.4263862333,77313.499043977,78234.3499043977,79164.6940726577,81139.3021032505,81955.7265774379,83142.3900573614,84480.9464627151,85259.3977055449,86768.8336520077,86911.2332695985,87471.3384321224,88895.3346080306,88686.4818355641,88809.8948374761,88249.7896749522,89863.6520076482,89208.6137667304,90983.862332696,91914.206500956,91135.7552581262,92483.8049713193,92939.4837476099,92483.8049713193,93566.0420650096,94069.1873804971,94695.7456978968,94733.7189292543,94686.2523900574,95616.5965583174,95369.7705544933,94933.0783938815,96689.3403441683,97572.2179732314,98787.361376673,99300,99400,99300,99500,100300,100700,101300,102800,104900,106900,108600,110100,111400,112800,114400,116700,119000,120600,121900,123600,125200,126700,128200,130200,132900,135400,137400,139500,142200,145400,149300,153200,157000,161200,167900,174800,180100,186200,192500,197800,203100,208300,212100,213800,215400,216900,216600,215100,213800,211000,206900,203200,199800,195100,191900,190600,190100,186700,182400,178200,174400,172300,169700,169000,168000,169100,170700,171800,173000,173900,175700,176800,177200,178700,180300,181200,182200,184000,186000,187900,191000,193900,197500,201200,205900,210400,214900,217100,220300,222600,224000,227400
394910,"New Orleans, LA",46,47391.9500605609,50437.8831640734,49870.2319947825,51912.3916891829,53989.1642597596,55172.9246249884,52867.7070716482,53469.9711171154,55761.3435199851,58094.2513742663,60177.9465200783,59257.2440137892,58516.5284636169,58461.1478617348,58966.4958539085,59111.8699338489,58918.0378272617,60288.7077238424,60295.6302990776,61534.7712661884,61576.3067175999,62171.6481878319,62739.2993571229,61617.8421690115,59624.1405012578,61707.8356470698,60925.5846454859,59693.3662536104,61610.9195937762,62400.0931705954,61285.5585577192,60731.7525388987,60655.6042113109,61043.2684244852,57983.4901705022,58115.0190999721,57464.297027858,56654.3557253331,56301.304388335,55345.9890058698,56467.4461939812,55519.0533867511,56751.2717786267,55269.8406782819,55678.272617162,55477.5179353396,55747.4983695146,56252.8463616883,55131.3891735768,56993.5619118606,57395.0712755055,58516.5284636169,59575.682474611,59997.9595639616,61022.5006987795,61576.3067175999,62095.4998602441,63272.3376502376,64442.2528649958,65522.1746016957,66823.6187459238,68083.5274387403,68367.3530233858,68159.6757663281,69225.7523525575,70679.4931519612,71662.4988353676,72853.1817758315,74300,75100,75800,76900,78400,79400,80000,81200,83900,87400,91800,96600,100900,104700,107800,109100,109200,108800,108300,109500,113400,116900,119500,121300,123000,124600,125800,127100,128100,128500,129900,130200,128400,128600,130300,131500,132300,134100,136600,139800,142500,142800,141800,142100,143900,145200,146000,146000,145900,145900,145900,145900,146100,146200,145200,144500,144500,144300,143000,141400,138900,136000,134300,133100,132000,132100,132800,132900,134700,136000,137900,139900,140400,142100,142700,143600,143800,144200,144700,146000,148800,152700,158000,163500,168700,171300,171700,170900,170900,171500,173600,175600
394425,"Buffalo, NY",47,39297.7847202499,38221.2439647827,39888.6679920477,40171.9681908549,40123.4024424879,40293.3825617722,40447.1740982675,41159.4717409827,41450.8662311843,40746.6628798637,43272.0817949446,42527.4069866515,40317.6654359557,42980.687304743,43061.6302186879,41110.9059926157,41175.6603237717,42932.121556376,42665.0099403579,44324.3396762283,44486.2255041181,45659.8977563192,46024.1408690713,45206.6174382278,46145.5552399886,47877.7335984095,48857.1428571429,48962.3686452712,49383.2717977847,50888.8099971599,51649.673388242,52531.9511502414,54199.3751775064,55907.2706617438,58966.9128088611,60577.6767963647,60763.8454984379,62536.4953138313,64956.6884407839,66729.3382561772,67036.9213291678,69044.3055950014,70978.8412382846,72832.4339676228,73714.7117296223,74669.8381141721,75034.0812269242,75649.2473729054,76426.2993467765,77519.0286850327,77672.820221528,78579.3808577109,80538.1993751775,79979.6932689577,81428.5714285714,82100.3976143141,81995.1718261857,82974.5810849191,83484.5214427719,84091.5932973587,84010.6503834138,83176.9383697813,82059.9261573417,81687.5887531951,80942.913944902,81914.2289122409,83605.9358136893,83913.5188866799,85500,83800,83000,82800,82100,81200,80700,81000,81200,81000,80700,80400,80100,80200,80500,81100,82500,83500,83000,82400,82500,83600,85100,86900,88400,89500,90400,91500,92700,94800,97700,99100,99900,100300,100700,102300,104600,106700,108300,109700,111000,112100,113700,114900,115500,116100,116200,116100,116000,116000,115900,115700,115800,115600,116100,116800,117100,118200,118300,118600,118400,117300,117300,116900,117300,118200,117900,118700,120100,121600,122500,123600,124600,124900,125700,126000,127000,128200,129600,131000,132200,133400,135700,138200,140500,143800,146700,149700,151400,153600,156100,157400
395012,"Raleigh, NC",48,62670.6492764661,65057.8351104341,65184.2155369383,68034.7962680884,69649.6572734197,68975.628332064,70730.912033511,73553.4082254379,79942.6408987053,75463.1568926123,75477.1991622239,71629.6172886519,76038.889946687,78987.766565118,77457.1591774562,80462.2048743336,79633.7109672506,78987.766565118,82189.4040365575,83340.8701447068,86345.9158415842,89393.0883472963,91190.4988575781,93858.5300837776,95655.9405940594,99475.4379284082,101413.271134806,102733.244478294,105639.99428789,106875.714013709,108041.22239147,109108.43488195,109965.013328256,110456.492764661,110821.591774562,110302.027798934,110877.760853008,112829.636329018,112984.101294745,113433.453922315,114065.356054836,114290.032368621,115581.921172887,114767.469535415,116466.584158416,115947.020182787,116747.429550647,116663.175932978,116817.640898705,117351.247143945,118221.867859863,119766.517517136,119724.390708302,120917.983625286,121774.562071592,122223.914699162,122883.901370906,124512.804645849,126043.412033511,126899.990479817,129975.247524752,133724.533511043,136645.325590251,139650.371287129,140422.696115765,142543.078827113,144242.193450114,145576.209063214,147500,145600,141600,139800,140000,140700,141400,137300,132200,133700,138300,140900,141400,143200,145400,147700,150100,150900,151600,152700,154000,155100,156200,157800,160400,161900,163400,165500,166500,167200,167900,169300,171200,173500,175700,177700,178600,180500,183400,186300,189700,192400,195100,197800,200800,203600,205800,206400,206400,205900,204000,202300,201200,198800,197000,196600,196800,195800,193400,191400,189300,186500,185400,184300,184100,185100,186300,188000,189300,192200,195100,196900,199000,201500,202200,205000,207300,210300,214000,216900,220300,223900,229100,232700,237400,241600,243900,246300,251100,254700,258700,262800
394388,"Birmingham, AL",49,42993.2751828925,43385.0309510411,43139.223410242,46557.4845244795,42924.1418120428,40827.0962296004,45727.8840742825,45282.3579065841,43093.1344963422,46603.5734383793,47110.5514912774,44268.4018007878,44706.2464828362,46327.0399549803,43699.9718626899,44798.4243106359,44982.7799662352,47479.2628024761,47517.6702307259,48347.2706809229,51512.0427687113,48516.2633652223,50605.6274620146,50160.1012943163,51151.0129431626,51750.1688238604,52756.4434440068,52879.3472144063,54093.0219471019,54592.31851435,55713.8154192459,56819.9493528419,57611.142374789,58402.3353967361,58686.550365785,58179.5723128869,60391.8401800788,60468.6550365785,60315.0253235791,60122.9881823298,60299.6623522791,61405.7962858751,62266.1226786719,62404.3894203714,62373.6634777715,62680.9229037704,62849.9155880698,63149.4935284187,63810.1012943163,64962.324141812,65162.0427687113,66444.8508722566,67189.9549803039,67289.8142937535,68434.3556555993,68872.2003376477,69502.0821609454,70285.5936972425,71898.7056837366,72551.6319639842,73296.7360720315,75025.0703432752,75186.3815419246,76115.8413055712,76814.8564997186,78312.7462014631,79480.3320202589,80217.7546426562,81900,82200,83200,84400,86100,89000,92000,93100,92100,90900,91000,92500,94900,96500,97000,97100,97400,98100,99100,100200,101300,101900,102500,103600,105000,106200,107300,108900,110400,112600,114800,116700,118200,120200,122100,123700,125700,127400,128700,130400,132100,133300,134400,135100,136000,136100,135300,134400,133600,132800,131100,129500,128200,126600,126000,126000,125700,123900,122700,120800,118100,116800,116800,116200,115600,116200,115900,116100,117200,117900,118900,119600,120900,121900,122100,122400,122900,123700,124900,126200,127200,128700,128900,129300,130300,131700,132800,134400,137300,138500,141000,144000
